id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,country_name,iso_country,region_name,iso_region,local_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,score,last_updated
30635,ZWAK,medium_airport,"Aksu Hongqipo Airport",41.262501,80.291702,3816,AS,China,CN,"Xinjiang Autonomous Region",CN-65,65,"Aksu (Onsu)",1,ZWAK,AKU,,,https://en.wikipedia.org/wiki/Aksu_Hongqipo_Airport,"Ak-su, Akshu, Aqsu, Bharuka, Po-lu-chia, Aksu Wensu Air Base, Onsu",750,2022-08-02T08:39:57+00:00
31562,ZUGU,medium_airport,"Guangyuan Panlong Airport",32.390254,105.694571,,AS,China,CN,"Sichuan Province",CN-51,51,"Guangyuan (Lizhou)",1,ZUGU,GYS,,,https://en.wikipedia.org/wiki/Guangyuan_Airport,,750,2022-08-29T14:18:46+00:00
27190,ZBLA,medium_airport,"Hulunbuir Hailar Airport",49.205002,119.824997,2169,AS,China,CN,"Inner Mongolia Autonomous Region",CN-15,15,Hailar,1,ZBLA,HLD,,,https://en.wikipedia.org/wiki/Hulunbuir_Hailar_Airport,"Hailar Dongshan",750,2021-09-05T02:31:06+00:00
27239,ZYJM,medium_airport,"Jiamusi Dongjiao Airport",46.843399,130.464996,262,AS,China,CN,"Heilongjiang Province",CN-23,23,Jiamusi,1,ZYJM,JMU,,,https://en.wikipedia.org/wiki/Jiamusi_Dongjiao_Airport,,750,2022-06-10T21:52:56+00:00
31908,ZUMY,medium_airport,"Mianyang Nanjiao Airport",31.428101,104.740997,7874,AS,China,CN,"Sichuan Province",CN-51,51,"Mianyang (Fucheng)",1,ZUMY,MIG,,,https://en.wikipedia.org/wiki/Mianyang_Airport,,750,2024-07-08T07:54:46+00:00
27240,ZYMD,medium_airport,"Mudanjiang Hailang International Airport",44.5241012573,129.569000244,883,AS,China,CN,"Heilongjiang Province",CN-23,23,Mudanjiang,1,ZYMD,MDG,,,https://en.wikipedia.org/wiki/Mudanjiang_Airport,Mudanjiang,750,2010-09-02T14:52:32+00:00
27241,ZYQQ,medium_airport,"Qiqihar Sanjiazi Airport",47.239601135253906,123.91799926757812,477,AS,China,CN,"Heilongjiang Province",CN-23,23,Qiqihar,1,ZYQQ,NDG,,,https://en.wikipedia.org/wiki/Qiqihar_Airport,,750,2008-06-13T14:30:04+00:00
32440,ZBTL,medium_airport,"Tongliao Airport",43.556702,122.199997,2395,AS,China,CN,"Inner Mongolia Autonomous Region",CN-15,15,Tongliao,1,ZBTL,TGO,,,https://en.wikipedia.org/wiki/Tongliao_Airport,,750,2016-06-02T08:54:19+00:00
32700,ZBXH,medium_airport,"Xilinhot Airport",43.91559982299805,115.96399688720703,,AS,China,CN,"Inner Mongolia Autonomous Region",CN-15,15,Xilinhot,1,ZBXH,XIL,,,https://en.wikipedia.org/wiki/Xilinhot_Airport,,750,2008-07-14T08:45:12+00:00
27244,ZYYJ,medium_airport,"Yanji Chaoyangchuan Airport",42.8828010559,129.451004028,624,AS,China,CN,"Jilin Province",CN-22,22,Yanji,1,ZYYJ,YNJ,,,https://en.wikipedia.org/wiki/Yanji_Chaoyangchuan_Airport,,750,2010-08-30T12:43:36+00:00
30650,ZSAQ,medium_airport,"Anqing Tianzhushan Airport / Anqing North Air Base",30.582199,117.050003,,AS,China,CN,"Anhui Province",CN-34,34,Anqing,1,ZSAQ,AQG,,,https://en.wikipedia.org/wiki/Anqing_Tianzhushan_Airport,,500,2021-10-01T09:55:49+00:00
30646,ZYAS,medium_airport,"Anshan Teng'ao Airport / Anshan Air Base",41.105301,122.853996,,AS,China,CN,"Liaoning Province",CN-21,21,Anshan,1,ZYAS,AOG,,,https://en.wikipedia.org/wiki/Anshan_Teng%27ao_Airport,,500,2021-10-12T16:25:41+00:00
315854,ZBES,medium_airport,"Arxan Yi'ershi Airport",47.3106,119.9117,2925,AS,China,CN,"Inner Mongolia Autonomous Region",CN-15,15,Arxan,1,ZBES,YIE,,,https://en.wikipedia.org/wiki/Arxan_Yi%27ershi_Airport,,500,2015-10-18T16:02:44+00:00
316519,DBC,medium_airport,"Baicheng Chang'an Airport",45.505278,123.019722,480,AS,China,CN,"Jilin Province",CN-22,22,Baicheng,1,ZYBA,DBC,,,https://en.wikipedia.org/wiki/Baicheng_Chang%27an_Airport,,500,2022-06-12T01:03:51+00:00
300544,NBS,medium_airport,"Changbaishan Airport",42.066944,127.602222,2874,AS,China,CN,"Jilin Province",CN-22,22,Baishan,1,ZYBS,NBS,,,https://en.wikipedia.org/wiki/Changbaishan_Airport,,500,2016-06-09T11:08:10+00:00
300514,ZUTC,medium_airport,"Tengchong Tuofeng Airport",24.938056,98.485833,6250,AS,China,CN,"Yunnan Province",CN-53,53,"Baoshan (Tengchong)",1,ZPTC,TCZ,,,https://en.wikipedia.org/wiki/Tengchong_Tuofeng_Airport,,500,2023-03-29T19:00:55+00:00
314558,AXF,medium_airport,"Alxa Left Banner Bayanhot Airport",38.74831,105.58858,4560,AS,China,CN,"Inner Mongolia Autonomous Region",CN-15,15,Bayanhot,1,ZBAL,AXF,,,https://en.wikipedia.org/wiki/Alxa_Left_Banner_Bayanhot_Airport,,500,2018-04-26T06:17:59+00:00
318169,ZUBJ,medium_airport,"Bijie Feixiong Airport",27.267066,105.472097,4751,AS,China,CN,"Guizhou Province",CN-52,52,Bijie,1,ZUBJ,BFJ,,,https://en.wikipedia.org/wiki/Bijie_Feixiong_Airport,,500,2016-05-30T08:01:49+00:00
46650,ZWAX,medium_airport,"Bole Alashankou Airport",44.895461,82.30007,1253,AS,China,CN,"Xinjiang Autonomous Region",CN-65,65,Bole,1,ZWBL,BPL,,,https://en.wikipedia.org/wiki/Bole_Alashankou_Airport,,500,2022-06-28T16:52:56+00:00
30825,ZGCD,medium_airport,"Changde Taohuayuan Airport",28.9189,111.639999,128,AS,China,CN,"Hunan Province",CN-43,43,"Changde (Dingcheng)",1,ZGCD,CGD,,,https://en.wikipedia.org/wiki/Changde_Taohuayuan_Airport,,500,2022-08-29T14:57:39+00:00
300858,ZYCH,medium_airport,"Changhai Airport",39.266667,122.666944,80,AS,China,CN,"Liaoning Province",CN-21,21,"Changhai, Dalian",1,ZYCH,CNI,,,https://en.wikipedia.org/wiki/Changhai_Airport,,500,2022-06-13T20:59:02+00:00
327347,ZBCD,medium_airport,"Chengde Puning Airport",41.1225,118.073889,,AS,China,CN,"Hebei Province",CN-13,13,Chengde,1,ZBCD,CDE,,,https://en.wikipedia.org/wiki/Chengde_Puning_Airport,,500,2018-04-26T05:30:51+00:00
352634,ZGCZ,medium_airport,"Chenzhou Beihu Airport",25.753419,112.845404,1071,AS,China,CN,"Hunan Province",CN-43,43,Chenzhou,1,ZGCZ,HCZ,,,https://en.wikipedia.org/wiki/Chenzhou_Beihu_Airport,,500,2022-02-11T22:40:56+00:00
352223,DZH,medium_airport,"Dazhou Jinya Airport",31.048815,107.435646,1342,AS,China,CN,"Sichuan Province",CN-51,51,"Dazhou (Dachuan)",1,ZUDA,DZH,,,https://en.wikipedia.org/wiki/Dazhou_Jinya_Airport,,500,2024-03-10T11:31:21+00:00
31006,ZHES,medium_airport,"Enshi Xujiaping Airport",30.320299,109.485001,1605,AS,China,CN,"Hubei Province",CN-42,42,"Enshi (Enshi)",1,ZHES,ENH,,,https://en.wikipedia.org/wiki/Enshi_Xujiaping_Airport,,500,2022-08-29T14:54:24+00:00
44139,CN-0061,medium_airport,"Foshan Shadi Airport",23.0833,113.07,6,AS,China,CN,"Guangdong Province",CN-44,44,"Foshan (Nanhai)",1,ZGFS,FUO,,,https://en.wikipedia.org/wiki/Foshan_Shadi_Airport,"Guangzhou Shadi Air Base",500,2021-05-14T18:22:24+00:00
313994,ZYFY,medium_airport,"Fuyuan Dongji Aiport",48.197219,134.36298,,AS,China,CN,"Heilongjiang Province",CN-23,23,Fuyuan,1,ZYFY,FYJ,,,https://en.wikipedia.org/wiki/Fuyuan_Dongji_Airport,,500,2021-12-22T18:18:12+00:00
323219,ZWFY,medium_airport,"Fuyun Koktokay Airport",46.804169,89.512006,3081,AS,China,CN,"Xinjiang Autonomous Region",CN-65,65,Fuyun,1,ZWFY,FYN,,,https://en.wikipedia.org/wiki/Fuyun_Koktokay_Airport,,500,2017-05-14T04:23:58+00:00
327348,ZUDC,medium_airport,"Daocheng Yading Airport",29.31632,100.060317,14472,AS,China,CN,"Sichuan Province",CN-51,51,"Garzê (Daocheng)",1,ZUDC,DCY,,,https://en.wikipedia.org/wiki/Daocheng_Yading_Airport,,500,2022-08-29T13:52:22+00:00
327350,ZUKD,medium_airport,"Kangding Airport",30.142464,101.73872,14042,AS,China,CN,"Sichuan Province",CN-51,51,"Garzê (Kangding)",1,ZUKD,KGT,,,https://en.wikipedia.org/wiki/Kangding_Airport,,500,2022-08-29T13:53:34+00:00
318152,ZGHC,medium_airport,"Hechi Jinchengjiang Airport",24.804344,107.710819,2221,AS,China,CN,"Guangxi Autonomous Region",CN-45,45,"Hechi (Jinchengjiang)",1,ZGHC,HCJ,,,https://en.wikipedia.org/wiki/Hechi_Jinchengjiang_Airport,,500,2022-08-29T16:14:49+00:00
352633,ZSHZ,medium_airport,"Heze Mudan Airport",35.212972,115.736748,,AS,China,CN,"Shandong Province",CN-37,37,Heze,1,ZSHZ,HZA,,,https://en.wikipedia.org/wiki/Heze_Mudan_Airport,,500,2022-02-11T09:58:50+00:00
300863,HIA,medium_airport,"Huai'an Lianshui International Airport",33.790833,119.125,28,AS,China,CN,"Jiangsu Province",CN-32,32,Huai'an,1,ZSSH,HIA,,,https://en.wikipedia.org/wiki/Huai'an_Lianshui_International_Airport,,500,2022-06-11T22:38:58+00:00
300890,ZGCJ,medium_airport,"Huaihua Zhijiang Airport",27.443087,109.704666,882,AS,China,CN,"Hunan Province",CN-43,43,Huaihua,1,ZGCJ,HJJ,,,https://en.wikipedia.org/wiki/Zhijiang_Airport,"Chihkiang Airfield",500,2022-10-17T09:32:19+00:00
327450,ZYJS,medium_airport,"Jiansanjiang Shidi Airport",47.108248,132.65792,,AS,China,CN,"Heilongjiang Province",CN-23,23,Jiansanjiang,1,ZYJS,JSJ,,,https://en.wikipedia.org/wiki/Jiansanjiang_Airport,,500,2021-08-12T03:13:04+00:00
31695,ZSJD,medium_airport,"Jingdezhen Luojia Airport",29.3386,117.176003,112,AS,China,CN,"Jiangxi Province",CN-36,36,Jingdezhen,1,ZSJD,JDZ,,,https://en.wikipedia.org/wiki/Jingdezhen_Luojia_Airport,"Fouliang Air Base",500,2021-12-22T16:58:34+00:00
347636,ZHJZ,medium_airport,"Jingzhou Shashi Airport",30.29281,112.44854,95,AS,China,CN,"Hubei Province",CN-42,42,"Jingzhou (Shashi)",1,ZHJZ,SHS,SHS,,https://en.wikipedia.org/wiki/Jingzhou_Shashi_Airport,,500,2022-08-29T14:58:09+00:00
313337,ZYJX,medium_airport,"Jixi Xingkaihu Airport",45.293,131.193,760,AS,China,CN,"Heilongjiang Province",CN-23,23,Jixi,1,ZYJX,JXA,,,https://en.wikipedia.org/wiki/Jixi_Xingkaihu_Airport,,500,2014-12-06T22:35:00+00:00
313427,ZUKJ,medium_airport,"Kaili Huangping Airport",26.972,107.988,3115,AS,China,CN,"Guizhou Province",CN-52,52,"Kaili  (Huangping)",1,ZUKJ,KJH,,,https://en.wikipedia.org/wiki/Kaili_Huangping_Airport,,500,2022-10-17T09:30:45+00:00
317861,ZYYK,medium_airport,"Yingkou Lanqi Airport",40.542524,122.3586,,AS,China,CN,"Liaoning Province",CN-21,21,"Laobian, Yingkou",1,ZYYK,YKH,,,https://en.wikipedia.org/wiki/Yingkou_Lanqi_Airport,,500,2021-01-21T14:09:38+00:00
327447,ZPCW,medium_airport,"Cangyuan Washan Airport",23.276331,99.373169,,AS,China,CN,"Yunnan Province",CN-53,53,"Lincang (Cangyuan)",1,ZPCW,CWJ,,,https://en.wikipedia.org/wiki/Cangyuan_Washan_Airport,,500,2022-09-23T09:59:40+00:00
323216,ZBLF,medium_airport,"Linfen Yaodu Airport",36.132629,111.641236,1483,AS,China,CN,"Shanxi Province",CN-14,14,"Linfen (Yaodu)",1,ZBLF,LFQ,,,https://en.wikipedia.org/wiki/Linfen_Qiaoli_Airport,,500,2022-08-29T14:49:01+00:00
308782,ZUNP,medium_airport,"Liping Airport",26.32217,109.1499,1620,AS,China,CN,"Guizhou Province",CN-52,52,Liping,1,ZUNP,HZH,,,https://en.wikipedia.org/wiki/Liping_Airport,,500,2013-05-30T00:29:06+00:00
327352,ZUPS,medium_airport,"Liupanshui Yuezhao Airport",26.609417,104.979,,AS,China,CN,"Guizhou Province",CN-52,52,"Liupanshui (Zhongshan)",1,ZUPS,LPF,,,https://en.wikipedia.org/wiki/Liupanshui_Yuezhao_Airport,,500,2022-08-29T16:08:08+00:00
327544,ZLLN,medium_airport,"Longnan Chengzhou Airport",33.789918,105.790014,3707,AS,China,CN,"Gansu Province",CN-62,62,"Longnan (Cheng)",1,ZLLN,LNL,,,https://en.wikipedia.org/wiki/Longnan_Chengzhou_Airport,,500,2022-08-29T14:19:19+00:00
44234,ZSLD,medium_airport,"Longyan Guanzhishan Airport",25.6747,116.747002,1225,AS,China,CN,"Fujian Province",CN-35,35,Longyan,1,ZSLO,LCX,,,https://en.wikipedia.org/wiki/Liancheng_Guanzhishan_Airport,"ZBSZ, Liancheng Air Base",500,2024-04-10T16:18:43+00:00
354840,LZG,medium_airport,"Langzhong Gucheng Airport",31.50191,106.034417,1444,AS,China,CN,"Sichuan Province",CN-51,51,"Nanchong (Langzhong)",1,ZULA,LZG,,,https://en.wikipedia.org/wiki/Langzhong_Gucheng_Airport,,500,2024-04-10T16:08:49+00:00
316547,NLH,medium_airport,"Ninglang Luguhu Airport",27.5403,100.7593,10804,AS,China,CN,"Yunnan Province",CN-53,53,Ninglang,1,ZPNL,NLH,,,https://en.wikipedia.org/wiki/Ninglang_Luguhu_Airport,,500,2022-08-02T20:03:43+00:00
327448,ZPJM,medium_airport,"Lancang Jingmai Airport",22.417733,99.784012,,AS,China,CN,"Yunnan Province",CN-53,53,"Pu'er (Lancang)",1,ZPJM,JMJ,,,https://en.wikipedia.org/wiki/Lancang_Jingmai_Airport,,500,2022-09-23T09:59:16+00:00
327451,ZYSQ,medium_airport,"Songyuan Chaganhu Airport",44.938114,124.550178,459,AS,China,CN,"Jilin Province",CN-22,22,"Qian Gorlos Mongol Autonomous County",1,ZYSQ,YSQ,,,https://en.wikipedia.org/wiki/Songyuan_Chaganhu_Airport,,500,2018-04-30T08:33:29+00:00
300865,JIQ,medium_airport,"Qianjiang Wulingshan Airport",29.5133333333,108.831111111,2075,AS,China,CN,"Chongqing Municipality",CN-50,50,Qianjiang,1,ZUQJ,JIQ,,,https://en.wikipedia.org/wiki/Qianjiang_Wulingshan_Airport,Zhoubai,500,2014-12-04T19:48:58+00:00
323220,ZJQH,medium_airport,"Qionghai Bo'ao Airport",19.140951,110.452766,30,AS,China,CN,"Hainan Province",CN-46,46,"Qionghai (Basuo)",1,ZJQH,BAR,,,https://en.wikipedia.org/wiki/Qionghai_Bo%27ao_Airport,,500,2022-11-10T14:29:38+00:00
31714,ZSJU,medium_airport,"Quzhou Airport",28.965799,118.899002,,AS,China,CN,"Zhejiang Province",CN-33,33,Quzhou,1,ZSJU,JUZ,,,https://en.wikipedia.org/wiki/Quzhou_Airport,,500,2016-05-31T09:14:58+00:00
333070,ZWRQ,medium_airport,"Ruoqiang Loulan Airport",38.974722,88.008333,2916,AS,China,CN,"Xinjiang Autonomous Region",CN-65,65,"Ruoqiang Town",1,ZWRQ,RQA,,,https://en.wikipedia.org/wiki/Ruoqiang_Loulan_Airport,,500,2020-01-23T03:57:39+00:00
326731,ZWSC,medium_airport,"Shache Airport",38.24542,77.056149,4232,AS,China,CN,"Xinjiang Autonomous Region",CN-65,65,Shache,1,ZWSC,QSZ,,,https://en.wikipedia.org/wiki/Shache_Airport,"Yarkant, Yeerqiang",500,2022-08-02T15:02:38+00:00
316767,SQD,medium_airport,"Shangrao Sanqingshan Airport",28.3797,117.9643,340,AS,China,CN,"Jiangxi Province",CN-36,36,Shangrao,1,ZSSR,SQD,,,https://en.wikipedia.org/wiki/Shangrao_Sanqingshan_Airport,,500,2018-04-30T08:15:01+00:00
327446,ZGSY,medium_airport,"Shaoyang Wugang Airport",26.806123,110.641042,1444,AS,China,CN,"Hunan Province",CN-43,43,"Shaoyang (Wugang)",1,ZGSY,WGN,,,https://en.wikipedia.org/wiki/Shaoyang_Wugang_Airport,,500,2022-10-17T09:33:01+00:00
336110,WUZ,medium_airport,"Wuzhou Xijiang Airport",23.40316,111.09331,357,AS,China,CN,"Guangxi Autonomous Region",CN-45,45,Tangbu,1,ZGWZ,WUZ,WUZ,,https://en.wikipedia.org/wiki/Wuzhou_Xijiang_Airport,,500,2021-12-01T18:22:45+00:00
350883,CN-0237,medium_airport,"Tashikuergan Hongqilafu Airport",37.661333,75.288877,10499,AS,China,CN,"Xinjiang Autonomous Region",CN-65,65,Tashikuergan,1,ZWTK,HQL,,,https://en.wikipedia.org/wiki/Tashkurgan_Airport,,500,2023-05-22T00:46:47+00:00
44208,CN-0130,medium_airport,"Tianshui Maijishan Airport",34.559399,105.860001,3590,AS,China,CN,"Gansu Province",CN-62,62,"Tianshui (Maiji)",1,ZLTS,THQ,,,https://en.wikipedia.org/wiki/Tianshui_Maijishan_Airport,"Tianshui Air Base, 天水麦积山机场, ZBEE",500,2022-08-29T14:22:45+00:00
307013,ZYTN,medium_airport,"Tonghua Sanyuanpu Airport",42.2538888889,125.703333333,1200,AS,China,CN,"Jilin Province",CN-22,22,Tonghua,1,ZYTN,TNH,,,https://en.wikipedia.org/wiki/Tonghua_Sanyuanpu_Airport,"Tonghua Liuhe Airport",500,2012-09-03T12:42:10+00:00
302314,ZUTR,medium_airport,"Tongren Fenghuang Airport",27.883333,109.308889,,AS,China,CN,"Guizhou Province",CN-52,52,"Tongren (Daxing)",1,ZUTR,TEN,,,https://en.wikipedia.org/wiki/Tongren_Fenghuang_Airport,,500,2022-10-17T09:32:35+00:00
314799,ZWTL,medium_airport,"Turpan Jiaohe Airport",43.0308,89.0987,934,AS,China,CN,"Xinjiang Autonomous Region",CN-65,65,Turpan,1,ZWTL,TLQ,,,https://en.wikipedia.org/wiki/Turpan_Jiaohe_Airport,,500,2022-08-02T09:56:25+00:00
348698,ZSWA,medium_airport,"Wuhu Xuanzhou Airport",31.1045,118.66687,80,AS,China,CN,"Anhui Province",CN-34,34,Wuhu,1,ZSWA,WHA,WHA,,https://en.wikipedia.org/wiki/Wuhu_Xuanzhou_Airport,,500,2023-06-07T09:23:54+00:00
350117,ZUWL,medium_airport,"Chongqing Xiannüshan Airport",29.465658,107.693664,1747,AS,China,CN,"Chongqing Municipality",CN-50,50,Wulong,1,ZUWL,CQW,,,https://en.wikipedia.org/wiki/Chongqing_Xiannüshan_Airport,,500,2022-01-02T00:37:59+00:00
32683,ZSWY,medium_airport,"Nanping Wuyishan Airport",27.7019,118.000999,614,AS,China,CN,"Fujian Province",CN-35,35,Wuyishan,1,ZSWY,WUS,,,https://en.wikipedia.org/wiki/Wuyishan_Airport,,500,2016-05-31T09:18:35+00:00
350882,CN-0236,medium_airport,"Rikaze Dingri Airport",28.604567,86.798,14108,AS,China,CN,"Tibet Autonomous Region",CN-54,54,"Xigazê (Dingri)",1,ZUDR,DDR,,,https://en.wikipedia.org/wiki/Rikaze_Dingri_Airport,"Shigatse Tingri",500,2024-04-10T01:36:07+00:00
316548,ZWNL,medium_airport,"Xinyuan Nalati Airport",43.4318,83.3786,3050,AS,China,CN,"Xinjiang Autonomous Region",CN-65,65,Xinyuan,1,ZWNL,NLT,,,https://en.wikipedia.org/wiki/Xinyuan_Nalati_Airport,,500,2022-02-04T06:17:51+00:00
336111,YBP,medium_airport,"Yibin Wuliangye Airport",28.858431,104.526157,1378,AS,China,CN,"Sichuan Province",CN-51,51,"Yibin (Cuiping)",1,ZUYB,YBP,YBP,,https://en.wikipedia.org/wiki/Yibin_Wuliangye_Airport,,500,2024-07-08T10:27:51+00:00
325171,YYA,medium_airport,"Yueyang Sanhe Airport",29.311699,113.281574,230,AS,China,CN,"Hunan Province",CN-43,43,"Yueyang (Yueyanglou)",1,ZGYY,YYA,YYA,,https://en.wikipedia.org/wiki/Yueyang_Sanhe_Airport,,500,2022-10-17T10:16:23+00:00
344100,ZGYL,medium_airport,"Yulin Fumian Airport",22.438056,110.120833,328,AS,China,CN,"Guangxi Autonomous Region",CN-45,45,Yùlín,1,ZGYL,YLX,,,https://en.wikipedia.org/wiki/Yulin_Fumian_Airport,,500,2022-06-10T17:30:46+00:00
354995,CN-0353,medium_airport,"Zhanjiang Wuchuan Airport",21.481667,110.590278,,AS,China,CN,"Guangdong Province",CN-44,44,Zhanjiang,1,ZGZJ,ZHA,,,https://en.wikipedia.org/wiki/Zhanjiang_Wuchuan_Airport,,500,2022-06-15T21:37:09+00:00
44267,CN-0189,medium_airport,"Dandong Langtou Airport",40.0247,124.286003,30,AS,China,CN,"Liaoning Province",CN-21,21,"Zhenxing, Dandong",1,ZYDD,DDG,,http://www.ddcei.gov.cn/english/index.html,https://en.wikipedia.org/wiki/Dandong_Airport,,500,2021-01-21T13:50:33+00:00
31624,ZSZS,medium_airport,"Zhoushan Putuoshan Airport",29.9342,122.362,3,AS,China,CN,"Zhejiang Province",CN-33,33,Zhoushan,1,ZSZS,HSN,,,https://en.wikipedia.org/wiki/Zhoushan_Putuoshan_Airport,,500,2023-09-29T05:40:23+00:00
327355,ZUMT,medium_airport,"Zunyi Maotai Airport",27.961837,106.435416,4068,AS,China,CN,"Guizhou Province",CN-52,52,Zunyi,1,ZUMT,WMT,,,https://en.wikipedia.org/wiki/Zunyi_Maotai_Airport,,500,2024-02-21T16:19:15+00:00
35311,ZLAN,closed,"Lanzhou City Airport",36.033333,103.86667,5040,AS,China,CN,"Gansu Province",CN-62,62,"Lanzhou (Chengguan)",0,,,,,,"LHW, ZLAN",450,2022-08-03T11:15:00+00:00
35313,CN-0011,closed,"Luzhou Lantian Airport",28.852577,105.392579,,AS,China,CN,"Sichuan Province",CN-51,51,"Luzhou (Jiangyang)",0,,,,,https://en.wikipedia.org/wiki/Luzhou_Lantian_Airport,"LZO, ZULZ",450,2022-08-29T14:15:32+00:00
31009,ZLYA,closed,"Yan'an Ershilipu Airport",36.636902,109.554001,3100,AS,China,CN,"Shaanxi Province",CN-61,61,"Yan'an (Baota)",0,,,,,https://en.wikipedia.org/wiki/Yan%27an_Ershilipu_Airport,"ENY, ZLYA",450,2022-08-29T14:43:48+00:00
44097,CN-0021,medium_airport,"Yangcun Air Base",39.37329864501953,117.09500122070312,,AS,China,CN,"Tianjin Municipality",CN-12,12,,0,,,,,,Meichong,250,2009-04-18T15:19:19+00:00
44089,CN-0013,medium_airport,"Fengning Air Base",41.260799407958984,116.61799621582031,,AS,China,CN,"Hebei Province",CN-13,13,,0,,,,,,,250,2009-04-17T07:42:00+00:00
44149,CN-0071,medium_airport,"Leiyang Air Base",26.587200164794922,112.89199829101562,,AS,China,CN,"Hunan Province",CN-43,43,,0,,,,,,,250,2009-04-18T13:15:21+00:00
44124,CN-0048,medium_airport,"Wenshan Air Base",23.715599060058594,103.8270034790039,,AS,China,CN,"Yunnan Province",CN-53,53,,0,,,,,,,250,2009-04-18T15:40:50+00:00
507629,CN-0401,medium_airport,Ningxiang,27.987589,112.604971,,AS,China,CN,(unassigned),CN-U-A,U-A,,0,,,,,,,250,2023-03-30T14:15:05+00:00
44213,CN-0135,medium_airport,"Ürümqi Changji Air Base",43.951175,87.079232,2425,AS,China,CN,"Xinjiang Autonomous Region",CN-65,65,Ashilixiang,0,,,,,,,250,2022-06-28T16:50:28+00:00
44192,CN-0114,medium_airport,"Baoji Air Base",34.53125,107.470679,,AS,China,CN,"Shaanxi Province",CN-61,61,"Baoji (Fengxiang)",0,,,,,,,250,2022-08-29T14:25:17+00:00
44082,CN-0006,medium_airport,"Beijing Shahezhen Air Base",40.149166107177734,116.3213882446289,,AS,China,CN,"Beijing Municipality",CN-11,11,Beijing,0,,,,,,,250,2009-04-16T19:48:46+00:00
44083,CN-0007,medium_airport,"Beijing Tongxian Air Base",39.81111145019531,116.70833587646484,,AS,China,CN,"Beijing Municipality",CN-11,11,Beijing,0,,,,,,,250,2009-04-16T19:50:31+00:00
44092,CN-0016,medium_airport,"Liangxiangzhen Air Base",39.757801,116.125999,,AS,China,CN,"Beijing Municipality",CN-11,11,Beijing,0,ZBLX,,,,https://zh.wikipedia.org/wiki/%E5%8C%97%E4%BA%AC%E8%89%AF%E4%B9%A1%E6%9C%BA%E5%9C%BA,,250,2024-06-02T21:34:41+00:00
301883,ZSBB,medium_airport,"Bengbu Airport",32.8477333333,117.320244444,100,AS,China,CN,"Anhui Province",CN-34,34,Bengbu,0,ZSBB,BFU,,,https://en.wikipedia.org/wiki/Bengbu_Airport,,250,2012-06-29T19:10:20+00:00
355511,CN-0354,medium_airport,"Ali Pulan Airport",30.3975,81.138611,13943,AS,China,CN,"Tibet Autonomous Region",CN-54,54,"Burang Town",0,ZUPL,APJ,,,https://en.wikipedia.org/wiki/Ali_Pulan_Airport,,250,2024-04-03T12:25:52+00:00
44168,CN-0090,medium_airport,"Cangxian Air Base",38.403025,116.930924,,AS,China,CN,"Hebei Province",CN-13,13,Cangzhou,0,,,,,,,250,2021-10-01T10:04:24+00:00
44133,CN-0055,medium_airport,"Changsha Datuopu Airport / Changsha Air Base",28.068522,112.957306,170,AS,China,CN,"Hunan Province",CN-43,43,"Changsha (Tianxin)",0,ZGCS,,,,https://en.wikipedia.org/wiki/Changsha_Datuopu_Airport,"Changsha City Airport",250,2024-05-18T14:51:42+00:00
353995,CN-0317,medium_airport,"Liyang Tianmuhu General Airport",31.53904,119.502554,54,AS,China,CN,"Jiangsu Province",CN-32,32,Changzhou,0,,,,,https://zh.wikipedia.org/wiki/%E6%BA%A7%E9%98%B3%E6%BA%A7%E5%9F%8E%E7%9B%B4%E5%8D%87%E6%9C%BA%E5%9C%BA,,250,2022-04-13T06:04:30+00:00
44279,CN-0201,medium_airport,"Pingquan Air Base",40.900409,118.677878,,AS,China,CN,"Hebei Province",CN-13,13,Chengde,0,,,,,,,250,2022-08-03T01:16:01+00:00
351149,HZU,medium_airport,"Chengdu Huaizhou Airport",30.677339,104.529397,1453,AS,China,CN,"Sichuan Province",CN-51,51,"Chengdu (Jintang)",0,,HZU,,,https://zh.wikipedia.org/wiki/%E6%88%90%E9%83%BD%E6%B7%AE%E5%B7%9E%E6%9C%BA%E5%9C%BA,,250,2024-05-20T13:41:43+00:00
44121,CN-0045,medium_airport,"Qionglai Air Base",30.49099,103.466139,,AS,China,CN,"Sichuan Province",CN-51,51,"Chengdu (Qionglai)",0,,,,,,,250,2022-08-29T13:53:49+00:00
44265,CN-0187,closed,"Former Chifeng Airport",42.234587,118.906746,,AS,China,CN,"Inner Mongolia Autonomous Region",CN-15,15,Chifeng,0,,,,,,,250,2022-08-03T01:14:53+00:00
44106,CN-0030,medium_airport,"Chongqing Baishiyi Air Base",29.4953,106.359001,,AS,China,CN,"Chongqing Municipality",CN-50,50,Chongqing,0,,,,,,,250,2021-10-01T09:57:17+00:00
44127,CN-0012,medium_airport,"Yuanmou Air Base",25.737499,101.882004,3810,AS,China,CN,"Yunnan Province",CN-53,53,"Chuxiong (Yuanmou)",0,ZPYM,YUA,,,,,250,2022-08-29T15:59:07+00:00
32753,ZYYY,medium_airport,"Shenyang Dongta Airport",41.784401,123.496002,,AS,China,CN,"Liaoning Province",CN-21,21,"Dadong, Shenyang",0,ZYYY,,,,,,250,2021-01-21T14:20:16+00:00
